-11.6275931600, 61.6828520892, 0.0000000000
-11.6275931600, 61.6828520892, 0.0000000000
-11.6791666859, 61.6398620030, 0.0000000000
-11.6791666859, 61.6398620030, 0.0000000000
-11.8845453127, 61.4659060528, 0.0000000000
-11.8845453127, 61.4659060528, 0.0000000000
-11.8369824523, 61.5065848099, 0.0000000000
-11.8369824523, 61.5065848099, 0.0000000000
-12.0890724026, 61.2882741689, 0.0000000000
-12.0890724026, 61.2882741689, 0.0000000000
-12.3404362919, 61.0639214800, 0.0000000000
-12.3404362919, 61.0639214800, 0.0000000000
-12.5501536034, 60.8716091733, 0.0000000000
-12.5501536034, 60.8716091733, 0.0000000000
-12.6066687683, 60.8189817500, 0.0000000000
-12.6066687683, 60.8189817500, 0.0000000000
-12.7208942760, 60.7115691860, 0.0000000000
-12.7208942760, 60.7115691860, 0.0000000000
-12.8362708314, 60.6016504803, 0.0000000000
-12.8362708314, 60.6016504803, 0.0000000000
-13.2719093885, 60.1736109171, 0.0000000000
-13.2719093885, 60.1736109171, 0.0000000000
-13.2981350150, 60.1471812905, 0.0000000000
-13.2981350150, 60.1471812905, 0.0000000000
-13.4190866157, 60.0243087671, 0.0000000000
-13.4190866157, 60.0243087671, 0.0000000000
-13.6643131283, 59.7702146864, 0.0000000000
-13.6643131283, 59.7702146864, 0.0000000000
-13.7885848882, 59.6388868749, 0.0000000000
-13.7885848882, 59.6388868749, 0.0000000000
-13.8509547612, 59.5723216142, 0.0000000000
-13.8509547612, 59.5723216142, 0.0000000000
-14.1569130774, 59.2393981582, 0.0000000000
-14.1569130774, 59.2393981582, 0.0000000000
-14.3094135657, 59.0694603810, 0.0000000000
-14.3094135657, 59.0694603810, 0.0000000000
-14.4391064777, 58.9228236233, 0.0000000000
-14.4391064777, 58.9228236233, 0.0000000000
-14.7429115841, 58.5716349190, 0.0000000000
-14.7429115841, 58.5716349190, 0.0000000000
-14.9433405681, 58.3339694474, 0.0000000000
-14.9433405681, 58.3339694474, 0.0000000000
-15.0102770504, 58.2535268787, 0.0000000000
-15.0102770504, 58.2535268787, 0.0000000000
-15.1452134721, 58.0897210797, 0.0000000000
-15.1452134721, 58.0897210797, 0.0000000000
-15.4323905524, 57.7337179396, 0.0000000000
-15.4323905524, 57.7337179396, 0.0000000000
-15.5701477428, 57.5593362150, 0.0000000000
-15.5701477428, 57.5593362150, 0.0000000000
-15.7087693723, 57.3814690658, 0.0000000000
-15.7087693723, 57.3814690658, 0.0000000000
-15.8570447210, 57.1885350267, 0.0000000000
-15.8570447210, 57.1885350267, 0.0000000000
-15.9349517497, 57.0860441099, 0.0000000000
-15.9349517497, 57.0860441099, 0.0000000000
-16.1587710927, 56.7872642043, 0.0000000000
-16.1587710927, 56.7872642043, 0.0000000000
-16.2295010876, 56.6914973685, 0.0000000000
-16.2295010876, 56.6914973685, 0.0000000000
-16.3048804090, 56.5887166009, 0.0000000000
-16.3048804090, 56.5887166009, 0.0000000000
-16.4476378224, 56.3920186842, 0.0000000000
-16.4476378224, 56.3920186842, 0.0000000000
-16.5238571785, 56.2858958467, 0.0000000000
-16.5238571785, 56.2858958467, 0.0000000000
-16.6676908810, 56.0835194252, 0.0000000000
-16.6676908810, 56.0835194252, 0.0000000000
-16.8121922011, 55.8773998748, 0.0000000000
-16.8121922011, 55.8773998748, 0.0000000000
-16.8845118639, 55.7731775119, 0.0000000000
-16.8845118639, 55.7731775119, 0.0000000000
-17.0252279494, 55.5683350979, 0.0000000000
-17.0252279494, 55.5683350979, 0.0000000000
-17.1010561512, 55.4568194882, 0.0000000000
-17.1010561512, 55.4568194882, 0.0000000000
-17.2473801918, 55.2393712787, 0.0000000000
-17.2473801918, 55.2393712787, 0.0000000000
-17.3828623501, 55.0353593969, 0.0000000000
-17.3828623501, 55.0353593969, 0.0000000000
-17.5163666238, 54.8317849167, 0.0000000000
-17.5163666238, 54.8317849167, 0.0000000000
-17.5900420510, 54.7183520486, 0.0000000000
-17.5900420510, 54.7183520486, 0.0000000000
-17.7380835569, 54.4880628820, 0.0000000000
-17.7380835569, 54.4880628820, 0.0000000000
-17.8026159454, 54.3866853405, 0.0000000000
-17.8026159454, 54.3866853405, 0.0000000000
-18.0774546843, 53.9481013125, 0.0000000000
-18.0774546843, 53.9481013125, 0.0000000000
-19.1258019577, 52.1706448068, 0.0000000000
-19.1258019577, 52.1706448068, 0.0000000000
-19.2548190409, 51.9401301444, 0.0000000000
-19.2548190409, 51.9401301444, 0.0000000000
-19.3600683563, 51.7501300103, 0.0000000000
-19.3600683563, 51.7501300103, 0.0000000000
-19.5114604345, 51.4737400425, 0.0000000000
-19.5114604345, 51.4737400425, 0.0000000000
-19.6376374250, 51.2405846020, 0.0000000000
-19.6376374250, 51.2405846020, 0.0000000000
-19.8118103972, 50.9145380463, 0.0000000000
-19.8118103972, 50.9145380463, 0.0000000000
-19.8874693773, 50.7713832059, 0.0000000000
-19.8874693773, 50.7713832059, 0.0000000000
-19.9829813175, 50.5893433005, 0.0000000000
-19.9829813175, 50.5893433005, 0.0000000000
-20.1346100524, 50.2973143861, 0.0000000000
-20.1346100524, 50.2973143861, 0.0000000000
-20.1807740449, 50.2076648279, 0.0000000000
-20.1807740449, 50.2076648279, 0.0000000000
-20.2564540022, 50.0599477990, 0.0000000000
-20.2564540022, 50.0599477990, 0.0000000000
-20.3462976232, 49.8833785390, 0.0000000000
-20.3462976232, 49.8833785390, 0.0000000000
-20.4978867195, 49.5824919716, 0.0000000000
-20.4978867195, 49.5824919716, 0.0000000000
-20.5412509843, 49.4957335779, 0.0000000000
-20.5412509843, 49.4957335779, 0.0000000000
-20.6594815363, 49.2576441248, 0.0000000000
-20.6594815363, 49.2576441248, 0.0000000000
-20.7016057000, 49.1722694288, 0.0000000000
-20.7016057000, 49.1722694288, 0.0000000000
-20.8530541726, 48.8629583588, 0.0000000000
-20.8530541726, 48.8629583588, 0.0000000000
-21.4581340196, 47.5906675528, 0.0000000000
-21.4581340196, 47.5906675528, 0.0000000000
-21.6788588052, 47.1123214776, 0.0000000000
-21.6788588052, 47.1123214776, 0.0000000000
-21.7472424782, 46.9626208094, 0.0000000000
-21.7472424782, 46.9626208094, 0.0000000000
-22.1568208638, 46.0515641528, 0.0000000000
-22.1568208638, 46.0515641528, 0.0000000000
-22.3958692310, 45.5088258824, 0.0000000000
-22.3958692310, 45.5088258824, 0.0000000000
-22.3799186543, 45.5452829766, 0.0000000000
-22.3799186543, 45.5452829766, 0.0000000000
-22.5301109196, 45.2006612601, 0.0000000000
-22.5301109196, 45.2006612601, 0.0000000000
-22.5583251361, 45.1355929476, 0.0000000000
-22.5583251361, 45.1355929476, 0.0000000000
-22.7621752744, 44.6624689623, 0.0000000000
-22.7621752744, 44.6624689623, 0.0000000000
-22.8370853989, 44.4873201561, 0.0000000000
-22.8370853989, 44.4873201561, 0.0000000000
-22.8888110786, 44.3659887860, 0.0000000000
-22.8888110786, 44.3659887860, 0.0000000000
-23.0387330286, 44.0125721373, 0.0000000000
-23.0387330286, 44.0125721373, 0.0000000000
-23.0633542039, 43.9542894510, 0.0000000000
-23.0633542039, 43.9542894510, 0.0000000000
-23.1382147714, 43.7766738617, 0.0000000000
-23.1382147714, 43.7766738617, 0.0000000000
-23.3337277098, 43.3100142625, 0.0000000000
-23.3337277098, 43.3100142625, 0.0000000000
-23.3563047956, 43.2558774284, 0.0000000000
-23.3563047956, 43.2558774284, 0.0000000000
-23.5276225661, 42.8434976155, 0.0000000000
-23.5276225661, 42.8434976155, 0.0000000000
-23.5488711604, 42.7921617660, 0.0000000000
-23.5488711604, 42.7921617660, 0.0000000000
-23.6237342953, 42.6109787846, 0.0000000000
-23.6237342953, 42.6109787846, 0.0000000000
-23.8126583892, 42.1516677307, 0.0000000000
-23.8126583892, 42.1516677307, 0.0000000000
-23.8319740547, 42.1045488486, 0.0000000000
-23.8319740547, 42.1045488486, 0.0000000000
-23.9068931260, 41.9215276723, 0.0000000000
-23.9068931260, 41.9215276723, 0.0000000000
-24.0569221750, 41.5538301293, 0.0000000000
-24.0569221750, 41.5538301293, 0.0000000000
-24.0920439741, 41.4675367858, 0.0000000000
-24.0920439741, 41.4675367858, 0.0000000000
-24.1266997976, 41.3823125671, 0.0000000000
-24.1266997976, 41.3823125671, 0.0000000000
-24.3522094070, 40.8260506164, 0.0000000000
-24.3522094070, 40.8260506164, 0.0000000000
-24.5173781683, 40.4169844735, 0.0000000000
-24.5173781683, 40.4169844735, 0.0000000000
-24.5926104977, 40.2302654456, 0.0000000000
-24.5926104977, 40.2302654456, 0.0000000000
-24.6950041060, 39.9757866718, 0.0000000000
-24.6950041060, 39.9757866718, 0.0000000000
-24.7703569324, 39.7882816952, 0.0000000000
-24.7703569324, 39.7882816952, 0.0000000000
-24.9970120920, 39.2233072515, 0.0000000000
-24.9970120920, 39.2233072515, 0.0000000000
-25.0084842673, 39.1946782160, 0.0000000000
-25.0084842673, 39.1946782160, 0.0000000000
-25.1805362955, 38.7650283014, 0.0000000000
-25.1805362955, 38.7650283014, 0.0000000000
-25.4081955745, 38.1959148716, 0.0000000000
-25.4081955745, 38.1959148716, 0.0000000000
-25.6509896051, 37.5886378781, 0.0000000000
-25.6509896051, 37.5886378781, 0.0000000000
-25.8035077496, 37.2071751944, 0.0000000000
-25.8035077496, 37.2071751944, 0.0000000000
-25.9615270525, 36.8120823600, 0.0000000000
-25.9615270525, 36.8120823600, 0.0000000000
-26.1913550030, 36.2378462229, 0.0000000000
-26.1913550030, 36.2378462229, 0.0000000000
-26.2680765362, 36.0462888005, 0.0000000000
-26.2680765362, 36.0462888005, 0.0000000000
-26.4260210974, 35.6521820362, 0.0000000000
-26.4260210974, 35.6521820362, 0.0000000000
-26.5029505533, 35.4603544400, 0.0000000000
-26.5029505533, 35.4603544400, 0.0000000000
-26.6570066745, 35.0764723208, 0.0000000000
-26.6570066745, 35.0764723208, 0.0000000000
-26.8112850996, 34.6923944147, 0.0000000000
-26.8112850996, 34.6923944147, 0.0000000000
-27.1154755574, 33.9361107864, 0.0000000000
-27.1154755574, 33.9361107864, 0.0000000000
-27.3516132394, 33.3498036504, 0.0000000000
-27.3516132394, 33.3498036504, 0.0000000000
-27.6551479921, 32.5968012389, 0.0000000000
-27.6551479921, 32.5968012389, 0.0000000000
-27.7391617754, 32.3884373467, 0.0000000000
-27.7391617754, 32.3884373467, 0.0000000000
-27.8938895676, 32.0046700133, 0.0000000000
-27.8938895676, 32.0046700133, 0.0000000000
-28.1255938589, 31.4297049232, 0.0000000000
-28.1255938589, 31.4297049232, 0.0000000000
-28.2798085003, 31.0466602914, 0.0000000000
-28.2798085003, 31.0466602914, 0.0000000000
-28.5103823143, 30.4730514162, 0.0000000000
-28.5103823143, 30.4730514162, 0.0000000000
-28.5871017658, 30.2818765135, 0.0000000000
-28.5871017658, 30.2818765135, 0.0000000000
-28.7270375835, 29.9326637704, 0.0000000000
-28.7270375835, 29.9326637704, 0.0000000000
-29.1217865059, 28.9429117884, 0.0000000000
-29.1217865059, 28.9429117884, 0.0000000000
